TransactionID,ts,TransactionAmt,ProductCD,channel,addr1,addr2,risk_score,P_emaildomain,R_emaildomain,customer_id,card_id
3103282,2016-07-25 22:17:35,800.03,R,online,299.0,87.0,0.07,anonymous.com,anonymous.com,C04570,C04570-K1
3109837,2016-07-27 01:57:18,49.95,H,online,315.0,87.0,0.85,anonymous.com,gmail.com,C04570,C04570-K1
3116058,2016-07-28 14:55:15,100.05,R,online,226.0,87.0,0.03,hotmail.com,gmail.com,C04570,C04570-K1
3117007,2016-07-28 18:12:47,99.95,R,online,204.0,87.0,0.83,hotmail.com,yahoo.com,C04570,C04570-K1
3118964,2016-07-29 00:30:41,99.98,R,online,204.0,87.0,0.91,yahoo.com,yahoo.com,C04570,C04570-K1
3121653,2016-07-29 19:15:30,1000.01,R,online,264.0,87.0,0.11,aol.com,aol.com,C04570,C04570-K1
3121654,2016-07-29 19:15:48,1000.05,R,online,264.0,87.0,0.12,aol.com,aol.com,C04570,C04570-K1
3121740,2016-07-29 19:31:32,999.93,R,online,264.0,87.0,0.43,aol.com,aol.com,C04570,C04570-K1
3121765,2016-07-29 19:36:08,999.96,R,online,264.0,87.0,0.01,aol.com,aol.com,C04570,C04570-K1
3121778,2016-07-29 19:39:34,999.98,R,online,264.0,87.0,0.29,aol.com,aol.com,C04570,C04570-K1
3135192,2016-08-02 16:55:54,100.03,R,online,299.0,87.0,0.04,anonymous.com,gmail.com,C04570,C04570-K1
3137978,2016-08-03 11:34:08,299.95,H,online,264.0,87.0,0.46,yahoo.com,,C04570,C04570-K1
3149016,2016-08-06 16:59:24,331.02,W,in_person,325.0,87.0,0.14,anonymous.com,,C04570,C04570-K1
3155462,2016-08-08 15:35:27,200.02,R,online,387.0,87.0,0.68,anonymous.com,anonymous.com,C04570,C04570-K1
3155463,2016-08-08 15:36:27,200.0,R,online,387.0,87.0,0.01,anonymous.com,anonymous.com,C04570,C04570-K1
3155508,2016-08-08 15:51:50,199.93,R,online,387.0,87.0,0.17,anonymous.com,anonymous.com,C04570,C04570-K1
3155516,2016-08-08 15:54:34,199.95,R,online,387.0,87.0,0.21,anonymous.com,anonymous.com,C04570,C04570-K1
3155524,2016-08-08 15:56:55,199.91,R,online,387.0,87.0,0.12,anonymous.com,anonymous.com,C04570,C04570-K1
3155538,2016-08-08 16:00:34,199.92,R,online,387.0,87.0,0.04,anonymous.com,anonymous.com,C04570,C04570-K1
3189958,2016-08-20 01:08:00,100.08,H,online,264.0,87.0,0.68,sbcglobal.net,anonymous.com,C04570,C04570-K1
3200770,2016-08-23 20:55:23,444.93,W,in_person,315.0,87.0,0.04,gmail.com,,C04570,C04570-K1
3200858,2016-08-23 21:23:35,445.04,W,in_person,315.0,87.0,0.24,gmail.com,,C04570,C04570-K1
3222430,2016-08-31 15:57:08,149.95,R,online,126.0,87.0,0.05,gmail.com,gmail.com,C04570,C04570-K1
3225360,2016-09-01 15:59:47,250.09,H,online,325.0,87.0,0.17,anonymous.com,,C04570,C04570-K1
3225369,2016-09-01 16:01:59,249.97,H,online,325.0,87.0,0.1,anonymous.com,,C04570,C04570-K1
3226214,2016-09-01 20:05:58,34.01,W,in_person,325.0,87.0,0.19,anonymous.com,,C04570,C04570-K1
3234131,2016-09-03 23:25:26,270.63,W,in_person,299.0,87.0,0.08,anonymous.com,,C04570,C04570-K1
3256608,2016-09-11 01:23:45,569.01,W,in_person,299.0,87.0,0.05,anonymous.com,,C04570,C04570-K1
3256663,2016-09-11 01:44:38,568.98,W,in_person,299.0,87.0,0.16,,,C04570,C04570-K1
3266906,2016-09-14 18:17:13,115.04,W,in_person,325.0,87.0,0.22,yahoo.com,,C04570,C04570-K1
3269325,2016-09-15 14:52:01,104.03,W,in_person,325.0,87.0,0.1,yahoo.com,,C04570,C04570-K1
3270716,2016-09-15 21:55:07,141.01,W,in_person,123.0,87.0,0.06,gmail.com,,C04570,C04570-K1
3273696,2016-09-16 21:51:37,171.0,W,in_person,325.0,87.0,0.21,hotmail.com,,C04570,C04570-K1
3284368,2016-09-20 16:39:40,117.04,W,in_person,123.0,87.0,0.05,anonymous.com,,C04570,C04570-K1
3000053,2016-07-02 00:39:20,117.01,W,in_person,330.0,87.0,0.05,hotmail.com,,C02354,C02354-K2
3000110,2016-07-02 01:11:03,19.97,W,in_person,325.0,87.0,0.19,gmail.com,,C02354,C02354-K2
3000260,2016-07-02 03:34:17,58.99,W,in_person,325.0,87.0,0.19,hotmail.com,,C02354,C02354-K2
3000377,2016-07-02 06:43:06,116.93,W,in_person,325.0,87.0,0.03,,,C02354,C02354-K2
3000429,2016-07-02 07:54:03,250.08,W,in_person,325.0,87.0,0.14,gmail.com,,C02354,C02354-K2
3000487,2016-07-02 10:39:45,223.94,W,in_person,325.0,87.0,0.03,yahoo.com,,C02354,C02354-K2
3000513,2016-07-02 12:00:04,50.04,W,in_person,325.0,87.0,0.33,,,C02354,C02354-K2
3000523,2016-07-02 12:16:12,100.05,W,in_person,325.0,87.0,0.03,hotmail.com,,C02354,C02354-K2
3000529,2016-07-02 12:26:56,19.91,W,in_person,325.0,87.0,0.07,gmail.com,,C02354,C02354-K2
3000601,2016-07-02 13:30:46,44.05,W,in_person,325.0,87.0,0.04,gmail.com,,C02354,C02354-K2
3000623,2016-07-02 13:41:07,87.93,W,in_person,325.0,87.0,0.06,gmail.com,,C02354,C02354-K2
3000659,2016-07-02 14:05:01,170.96,W,in_person,325.0,87.0,0.16,,,C02354,C02354-K2
3000664,2016-07-02 14:09:29,75.04,W,in_person,204.0,87.0,0.11,gmail.com,,C02354,C02354-K2
3000667,2016-07-02 14:10:52,109.01,W,in_person,126.0,87.0,0.2,gmail.com,,C02354,C02354-K2
3000670,2016-07-02 14:12:33,77.04,W,in_person,325.0,87.0,0.01,gmail.com,,C02354,C02354-K2
3000704,2016-07-02 14:31:06,312.02,W,in_person,325.0,87.0,0.04,icloud.com,,C02354,C02354-K2
3000706,2016-07-02 14:32:12,116.92,W,in_person,325.0,87.0,0.09,hotmail.com,,C02354,C02354-K2
3000713,2016-07-02 14:40:32,100.07,W,in_person,325.0,87.0,0.12,,,C02354,C02354-K2
3000742,2016-07-02 14:55:05,110.04,W,in_person,330.0,87.0,0.01,aol.com,,C02354,C02354-K2
3000814,2016-07-02 15:26:31,117.09,W,in_person,325.0,87.0,0.37,anonymous.com,,C02354,C02354-K2
3000855,2016-07-02 15:47:57,160.06,W,in_person,325.0,87.0,0.28,,,C02354,C02354-K2
3000943,2016-07-02 16:26:15,19.95,H,online,126.0,87.0,0.76,hotmail.com,hotmail.com,C02354,C02354-K2
3000962,2016-07-02 16:32:39,107.89,W,in_person,325.0,87.0,0.12,gmail.com,,C02354,C02354-K2
3001000,2016-07-02 16:50:59,432.91,W,in_person,325.0,87.0,0.08,hotmail.com,,C02354,C02354-K2
3001053,2016-07-02 17:10:49,29.46,W,in_person,325.0,87.0,0.12,,,C02354,C02354-K2
3001089,2016-07-02 17:27:32,14.91,H,online,325.0,87.0,0.22,yahoo.com,yahoo.com,C02354,C02354-K2
3001098,2016-07-02 17:31:07,39.96,H,online,126.0,87.0,0.45,verizon.net,,C02354,C02354-K2
3001111,2016-07-02 17:39:40,117.03,W,in_person,325.0,87.0,0.23,aol.com,,C02354,C02354-K2
3001172,2016-07-02 17:59:52,25.06,H,online,325.0,87.0,0.09,yahoo.com,gmail.com,C02354,C02354-K2
3001176,2016-07-02 18:01:15,24.92,H,online,325.0,87.0,0.29,yahoo.com,gmail.com,C02354,C02354-K2
3001232,2016-07-02 18:21:50,108.02,W,in_person,,,0.03,,,C02354,C02354-K2
3001265,2016-07-02 18:35:19,99.96,W,in_person,325.0,87.0,0.02,gmail.com,,C02354,C02354-K2
3001309,2016-07-02 18:51:31,59.99,W,in_person,325.0,87.0,0.05,anonymous.com,,C02354,C02354-K2
3001318,2016-07-02 18:56:30,29.93,W,in_person,325.0,87.0,0.29,ymail.com,,C02354,C02354-K2
3001332,2016-07-02 19:01:33,156.08,W,in_person,325.0,87.0,0.04,,,C02354,C02354-K2
3001344,2016-07-02 19:05:05,15.09,W,in_person,126.0,87.0,0.01,gmail.com,,C02354,C02354-K2
3001346,2016-07-02 19:06:25,30.01,W,in_person,325.0,87.0,0.12,gmail.com,,C02354,C02354-K2
3001360,2016-07-02 19:13:11,39.92,W,in_person,325.0,87.0,0.1,gmail.com,,C02354,C02354-K2
3001393,2016-07-02 19:24:14,14.98,H,online,325.0,87.0,0.13,gmail.com,anonymous.com,C02354,C02354-K2
3001457,2016-07-02 19:47:49,49.97,W,in_person,325.0,87.0,0.23,,,C02354,C02354-K2
3001460,2016-07-02 19:48:07,75.02,W,in_person,325.0,87.0,0.03,,,C02354,C02354-K2
3001662,2016-07-02 21:12:34,49.95,W,in_person,325.0,87.0,0.01,gmail.com,,C02354,C02354-K2
3001764,2016-07-02 21:55:39,199.99,W,in_person,325.0,87.0,0.11,,,C02354,C02354-K2
3001775,2016-07-02 22:02:26,58.95,W,in_person,325.0,87.0,0.12,anonymous.com,,C02354,C02354-K2
3001887,2016-07-02 22:50:31,199.95,R,online,325.0,87.0,0.19,anonymous.com,gmail.com,C02354,C02354-K2
3002221,2016-07-03 00:38:45,49.96,R,online,126.0,87.0,0.5,comcast.net,comcast.net,C07987,C07987-K2
3006150,2016-07-04 01:35:09,19.97,H,online,325.0,87.0,0.01,yahoo.com,,C07987,C07987-K2
3006178,2016-07-04 01:45:05,209.94,W,in_person,337.0,87.0,0.05,hotmail.com,,C07987,C07987-K2
3007932,2016-07-04 18:30:01,100.02,H,online,325.0,87.0,0.25,yahoo.com,yahoo.com,C07987,C07987-K2
3010126,2016-07-05 06:43:17,48.97,W,in_person,512.0,87.0,0.09,gmail.com,,C07987,C07987-K2
3011354,2016-07-05 18:42:20,50.09,W,in_person,204.0,87.0,0.01,aol.com,,C07987,C07987-K2
3015182,2016-07-06 19:10:03,526.95,W,in_person,225.0,87.0,0.09,gmail.com,,C07987,C07987-K2
3017681,2016-07-07 14:11:02,116.98,W,in_person,325.0,87.0,0.36,hotmail.com,,C07987,C07987-K2
3017822,2016-07-07 14:56:06,299.98,H,online,330.0,87.0,0.51,verizon.net,,C07987,C07987-K2
3017846,2016-07-07 15:03:10,50.06,H,online,315.0,87.0,0.72,yahoo.com,,C07987,C07987-K2
3022978,2016-07-08 20:37:29,49.99,H,online,441.0,87.0,0.01,comcast.net,,C07987,C07987-K2
3023906,2016-07-09 00:03:57,100.05,H,online,123.0,87.0,0.77,sbcglobal.net,,C07987,C07987-K2
3025207,2016-07-09 14:24:43,280.01,W,in_person,325.0,87.0,0.07,hotmail.com,,C07987,C07987-K2
3030290,2016-07-10 19:40:40,100.06,S,online,337.0,87.0,0.12,,gmail.com,C07987,C07987-K2
3030697,2016-07-10 21:06:16,50.06,H,online,123.0,87.0,0.86,gmail.com,,C07987,C07987-K2
3030837,2016-07-10 21:34:02,50.02,H,online,143.0,87.0,0.72,embarqmail.com,,C07987,C07987-K2
3033723,2016-07-11 17:57:49,311.89,W,in_person,448.0,87.0,0.04,,,C07987,C07987-K2
3033866,2016-07-11 18:26:38,74.91,H,online,264.0,87.0,0.12,sbcglobal.net,,C07987,C07987-K2
3034040,2016-07-11 19:01:38,24.99,H,online,126.0,87.0,0.82,comcast.net,,C07987,C07987-K2
3039820,2016-07-13 01:41:49,33.95,W,in_person,126.0,87.0,0.06,aol.com,,C07987,C07987-K2
3040787,2016-07-13 14:04:43,200.96,W,in_person,126.0,87.0,0.27,aol.com,,C07987,C07987-K2
3043766,2016-07-14 00:38:34,49.97,H,online,337.0,87.0,0.06,verizon.net,,C07987,C07987-K2
3044307,2016-07-14 03:06:21,78.39,W,in_person,158.0,87.0,0.02,,,C07987,C07987-K2
3048987,2016-07-15 12:26:02,100.01,H,online,325.0,87.0,0.01,verizon.net,,C07987,C07987-K2
3049290,2016-07-15 14:53:11,49.92,S,online,330.0,87.0,0.64,,yahoo.com,C07987,C07987-K2
3051382,2016-07-15 22:07:27,96.92,W,in_person,387.0,87.0,0.01,outlook.com,,C07987,C07987-K2
3053354,2016-07-16 13:55:25,91.96,W,in_person,325.0,87.0,0.09,hotmail.com,,C07987,C07987-K2
3061749,2016-07-18 03:43:52,59.91,H,online,204.0,87.0,0.06,yahoo.com,,C07987,C07987-K2
3062625,2016-07-18 14:59:35,250.04,R,online,181.0,87.0,0.15,gmail.com,gmail.com,C07987,C07987-K2
3064986,2016-07-18 22:09:23,99.97,R,online,330.0,87.0,0.6,comcast.net,comcast.net,C07987,C07987-K2
3068200,2016-07-19 17:24:05,124.95,H,online,204.0,87.0,0.86,gmail.com,,C07987,C07987-K2
3069494,2016-07-19 21:10:41,108.95,W,in_person,325.0,87.0,0.15,,,C07987,C07987-K2
3071209,2016-07-20 03:05:48,55.06,H,online,181.0,87.0,0.04,hotmail.com,,C07987,C07987-K2
3072382,2016-07-20 15:08:24,75.08,H,online,272.0,87.0,0.31,comcast.net,comcast.net,C07987,C07987-K2
3072653,2016-07-20 15:59:16,59.04,W,in_person,204.0,87.0,0.03,yahoo.com,,C07987,C07987-K2
3077016,2016-07-21 12:41:11,150.07,H,online,325.0,87.0,0.13,mail.com,gmail.com,C07987,C07987-K2
3077121,2016-07-21 13:36:28,191.09,W,in_person,325.0,87.0,0.07,hotmail.com,,C07987,C07987-K2
3078433,2016-07-21 17:43:34,279.96,W,in_person,315.0,87.0,0.02,hotmail.com,,C07987,C07987-K2
3081735,2016-07-22 03:01:05,125.06,R,online,327.0,87.0,0.65,hotmail.com,anonymous.com,C07987,C07987-K2
3082949,2016-07-22 14:56:10,97.09,W,in_person,299.0,87.0,0.1,yahoo.com,,C07987,C07987-K2
3084267,2016-07-22 18:30:36,150.06,H,online,264.0,87.0,0.1,sbcglobal.net,sbcglobal.net,C07987,C07987-K2
3088949,2016-07-23 15:55:53,50.09,R,online,384.0,87.0,0.8,comcast.net,comcast.net,C07987,C07987-K2
3090826,2016-07-23 20:22:07,49.97,H,online,299.0,87.0,0.67,aol.com,aol.com,C07987,C07987-K2
3091532,2016-07-23 21:58:34,58.93,W,in_person,325.0,87.0,0.08,hotmail.com,,C07987,C07987-K2
3094118,2016-07-24 12:06:53,25.09,H,online,325.0,87.0,0.01,gmail.com,gmail.com,C07987,C07987-K2
3013334,2016-07-06 03:27:13,1960.95,W,in_person,264.0,87.0,0.45,comcast.net,,C12265,C12265-K2
3013528,2016-07-06 05:17:52,1860.91,W,in_person,264.0,87.0,0.47,,,C12265,C12265-K2
3013569,2016-07-06 05:52:39,1861.03,W,in_person,264.0,87.0,0.04,comcast.net,,C12265,C12265-K2
3013599,2016-07-06 06:21:59,1749.97,W,in_person,264.0,87.0,0.33,comcast.net,,C12265,C12265-K2
3029405,2016-07-10 16:08:06,204.9,W,in_person,264.0,87.0,0.22,aol.com,,C12265,C12265-K2
3029549,2016-07-10 16:49:26,76.97,W,in_person,264.0,87.0,0.25,yahoo.com,,C12265,C12265-K2
3031740,2016-07-11 00:51:31,23.94,W,in_person,264.0,87.0,0.01,gmail.com,,C12265,C12265-K2
3061338,2016-07-18 01:44:23,33.92,W,in_person,264.0,87.0,0.22,,,C12265,C12265-K2
3067945,2016-07-19 16:36:10,608.19,W,in_person,264.0,87.0,0.19,yahoo.com,,C12265,C12265-K2
3071655,2016-07-20 06:01:38,39.93,H,online,264.0,87.0,0.19,yahoo.com,,C12265,C12265-K2
3090666,2016-07-23 19:55:12,209.98,W,in_person,264.0,87.0,0.23,aol.com,,C12265,C12265-K2
3091289,2016-07-23 21:25:37,107.87,W,in_person,264.0,87.0,0.51,yahoo.com,,C12265,C12265-K2
3095915,2016-07-24 18:04:41,40.01,H,online,264.0,87.0,0.11,gmail.com,gmail.com,C12265,C12265-K2
3098904,2016-07-25 01:45:26,209.99,W,in_person,264.0,87.0,0.1,gmail.com,,C12265,C12265-K2
3099578,2016-07-25 04:57:48,49.95,H,online,264.0,87.0,0.49,gmail.com,gmail.com,C12265,C12265-K2
3106491,2016-07-26 16:39:43,107.9,W,in_person,264.0,87.0,0.13,me.com,,C12265,C12265-K2
3111766,2016-07-27 16:33:03,209.98,W,in_person,264.0,87.0,0.18,aol.com,,C12265,C12265-K2
3119975,2016-07-29 06:23:17,49.92,H,online,264.0,87.0,0.01,gmail.com,yahoo.com,C12265,C12265-K2
3144210,2016-08-05 00:48:06,554.07,W,in_person,264.0,87.0,0.14,,,C12265,C12265-K2
3159395,2016-08-09 19:21:49,107.92,W,in_person,264.0,87.0,0.12,yahoo.com,,C12265,C12265-K2
3162448,2016-08-10 19:15:49,15.92,W,in_person,264.0,87.0,0.02,gmail.com,,C12265,C12265-K2
3182252,2016-08-17 16:23:30,81.93,W,in_person,264.0,87.0,0.12,gmail.com,,C12265,C12265-K2
3190062,2016-08-20 01:49:15,209.91,W,in_person,264.0,87.0,0.12,aol.com,,C12265,C12265-K2
3193949,2016-08-21 16:40:17,33.95,W,in_person,264.0,87.0,0.86,gmail.com,,C12265,C12265-K2
3194038,2016-08-21 17:05:29,56.43,W,in_person,264.0,87.0,0.11,icloud.com,,C12265,C12265-K2
3207933,2016-08-26 15:05:57,160.03,W,in_person,264.0,87.0,0.39,gmail.com,,C12265,C12265-K2
3219977,2016-08-30 18:06:10,92.04,W,in_person,264.0,87.0,0.01,,,C12265,C12265-K2
3220036,2016-08-30 18:22:31,43.92,W,in_person,264.0,87.0,0.14,,,C12265,C12265-K2
3237603,2016-09-04 23:49:32,56.04,W,in_person,264.0,87.0,0.14,gmail.com,,C12265,C12265-K2
3239018,2016-09-05 15:02:22,86.97,W,in_person,264.0,87.0,0.19,gmail.com,,C12265,C12265-K2
3254649,2016-09-10 16:11:06,210.0,W,in_person,264.0,87.0,0.01,aol.com,,C12265,C12265-K2
3259414,2016-09-12 00:55:20,82.88,W,in_person,264.0,87.0,0.04,yahoo.com,,C12265,C12265-K2
3275655,2016-09-17 17:07:02,87.98,W,in_person,264.0,87.0,0.06,yahoo.com,,C12265,C12265-K2
3275722,2016-09-17 17:29:08,87.88,W,in_person,264.0,87.0,0.45,yahoo.com,,C12265,C12265-K2
3287641,2016-09-21 19:18:22,279.94,W,in_person,264.0,87.0,0.59,gmail.com,,C12265,C12265-K2
3287769,2016-09-21 19:56:11,279.94,W,in_person,264.0,87.0,0.04,gmail.com,,C12265,C12265-K2
3292205,2016-09-23 13:04:49,48.03,W,in_person,264.0,87.0,0.12,yahoo.com,,C12265,C12265-K2
3292782,2016-09-23 17:08:28,210.02,W,in_person,264.0,87.0,0.28,aol.com,,C12265,C12265-K2
3294669,2016-09-24 02:50:03,159.9,W,in_person,264.0,87.0,0.23,gmail.com,,C12265,C12265-K2
3298579,2016-09-25 16:29:13,249.98,W,in_person,264.0,87.0,0.32,icloud.com,,C12265,C12265-K2
3322761,2016-10-02 14:59:36,49.07,W,in_person,264.0,87.0,0.25,gmail.com,,C12265,C12265-K1
3330922,2016-10-04 15:27:07,59.05,W,in_person,264.0,87.0,0.35,anonymous.com,,C12265,C12265-K2
3330981,2016-10-04 15:44:46,82.86,W,in_person,264.0,87.0,0.31,me.com,,C12265,C12265-K2
3331572,2016-10-04 18:02:33,54.54,W,in_person,264.0,87.0,0.22,live.com,,C12265,C12265-K2
3336034,2016-10-05 20:27:36,130.9,W,in_person,264.0,87.0,0.17,,,C12265,C12265-K2
